target,platform,confirmed,version,auth,severity,customer,license_expiry,shadow_unauth_count,notes
https://34.128.166.53:443,,false,,unknown,none,,,0,
https://34.128.179.36:443,,false,,unknown,none,,,0,
https://34.144.198.60:443,,false,,unknown,none,,,0,
https://34.144.218.255:443,,false,,unknown,none,,,0,
https://34.144.237.102:443,,false,,unknown,none,,,0,
https://34.149.117.51:443,,false,,unknown,none,,,0,
https://34.149.148.123:443,,false,,unknown,none,,,0,
https://34.149.215.134:443,,false,,unknown,none,,,0,
https://34.160.1.205:443,,false,,unknown,none,,,0,
https://34.160.105.177:443,,false,,unknown,none,,,0,
https://34.160.146.177:443,,false,,unknown,none,,,0,
https://34.160.38.6:443,,false,,unknown,none,,,0,
https://34.197.6.132:443,,false,,unknown,none,,,0,
https://34.215.237.166:443,,false,,unknown,none,,,0,
https://34.235.237.196:443,,false,,unknown,none,,,0,
https://34.36.139.159:443,,false,,unknown,none,,,0,
https://34.36.199.31:443,,false,,unknown,none,,,0,
https://34.36.235.74:443,,false,,unknown,none,,,0,
https://34.36.30.141:443,,false,,unknown,none,,,0,
https://34.36.39.158:443,,false,,unknown,none,,,0,
https://34.49.249.97:443,,false,,unknown,none,,,0,
https://34.49.68.226:443,,false,,unknown,none,,,0,
https://34.50.156.229:443,,false,,unknown,none,,,0,
https://34.50.157.212:443,,false,,unknown,none,,,0,
https://34.54.108.230:443,,false,,unknown,none,,,0,
https://34.54.114.5:443,,false,,unknown,none,,,0,
https://34.54.228.47:443,,false,,unknown,none,,,0,
https://34.54.37.44:443,,false,,unknown,none,,,0,
https://34.8.120.69:443,,false,,unknown,none,,,0,
https://34.8.201.61:443,,false,,unknown,none,,,0,
https://34.8.221.62:443,,false,,unknown,none,,,0,
https://34.8.31.142:443,,false,,unknown,none,,,0,
https://34.8.47.70:443,,false,,unknown,none,,,0,
https://34.8.55.129:443,,false,,unknown,none,,,0,
https://34.8.72.221:443,,false,,unknown,none,,,0,
https://34.98.67.165:443,,false,,unknown,none,,,0,
https://35.155.252.31:443,,false,,unknown,none,,,0,
https://35.186.233.27:443,,false,,unknown,none,,,0,
https://35.227.251.240:443,,false,,unknown,none,,,0,
https://35.241.38.179:443,,false,,unknown,none,,,0,
https://35.244.150.145:443,,false,,unknown,none,,,0,
https://35.244.209.205:443,,false,,unknown,none,,,0,
https://35.244.240.137:443,,false,,unknown,none,,,0,
https://4.144.173.44:443,,false,,unknown,none,,,0,
https://4.165.193.6:443,,false,,unknown,none,,,0,
https://4.172.40.103:443,,false,,unknown,none,,,0,
https://4.194.13.96:443,,false,,unknown,none,,,0,
https://4.207.108.21:443,,false,,unknown,none,,,0,
https://4.208.192.255:443,,false,,unknown,none,,,0,
https://4.223.237.93:443,,false,,unknown,none,,,0,
https://4.231.36.77:443,,false,,unknown,none,,,0,
https://4.250.107.114:443,,false,,unknown,none,,,0,
https://40.70.231.97:443,,false,,unknown,none,,,0,
https://40.74.10.211:443,,false,,unknown,none,,,0,
https://44.199.59.255:443,,false,,unknown,none,,,0,
https://44.221.148.146:443,,false,,unknown,none,,,0,
https://44.223.127.162:443,,false,,unknown,none,,,0,
https://48.222.212.240:443,,false,,unknown,none,,,0,
https://52.12.169.148:443,,false,,unknown,none,,,0,
https://52.19.184.168:443,,false,,unknown,none,,,0,
https://52.2.148.4:443,,false,,unknown,none,,,0,
https://52.230.139.166:443,,false,,unknown,none,,,0,
https://52.251.76.66:443,,false,,unknown,none,,,0,
https://52.34.47.74:443,,false,,unknown,none,,,0,
https://52.5.118.192:443,,false,,unknown,none,,,0,
https://52.72.148.73:443,,false,,unknown,none,,,0,
https://54.163.155.168:443,,false,,unknown,none,,,0,
https://54.167.147.203:443,,false,,unknown,none,,,0,
https://54.197.52.113:443,,false,,unknown,none,,,0,
https://54.80.237.217:443,,false,,unknown,none,,,0,
https://64.62.202.147:443,,false,,unknown,none,,,0,
https://72.144.5.221:443,,false,,unknown,none,,,0,
https://9.141.48.6:443,,false,,unknown,none,,,0,
https://9.163.178.242:443,,false,,unknown,none,,,0,
https://98.91.68.37:443,,false,,unknown,none,,,0,
